unix,open,high,low,close
1549609200,3365.9,3365.9,3353.34,3355.79
1549612800,3355.79,3383.03,3355.78,3366.1
1549616400,3366.1,3410,3365.22,3382.45
1549620000,3382.45,3393.06,3380.74,3388.46
1549623600,3388.46,3397,3385,3393.04
1549627200,3393.04,3410.51,3388.38,3393.94
1549630800,3393.94,3407.4,3391.72,3403.24
1549634400,3403.24,3422.19,3400,3411.84
1549638000,3411.84,3453.04,3407.52,3452.18
1549641600,3452.18,3711.04,3438.75,3663.1
1549645200,3663.1,3670,3606.57,3629.4
1549648800,3629.4,3642,3613.81,3620.05
1549652400,3620.05,3638.69,3619.55,3638.13
1549656000,3638.13,3638.13,3621.18,3621.79
1549659600,3621.79,3626.32,3572.74,3596.05
1549663200,3596.05,3608.1,3588.67,3591.51
1549666800,3591.51,3628.01,3590.38,3622.94
1549670400,3622.94,3633,3607.59,3621.33
1549674000,3621.33,3621.33,3608.27,3612.69
1549677600,3612.69,3617.27,3600.41,3608.59
1549681200,3608.59,3613.77,3599.99,3608.48
1549684800,3608.48,3616.53,3604.25,3612.55
1549688400,3612.55,3613.42,3605.75,3608.24
1549692000,3608.24,3613.27,3605.88,3609
1549695600,3609,3627.97,3608.34,3619.81
1549699200,3619.81,3638.68,3615.75,3624.71
1549702800,3624.71,3632.8,3614.03,3626.46
1549706400,3626.46,3634.72,3622,3624.38
1549710000,3624.38,3627.79,3620,3622.51
1549713600,3622.51,3626.74,3602.81,3613.17
1549717200,3613.17,3632.25,3613,3622.1
1549720800,3622.1,3639.74,3608.96,3619.32
1549724400,3619.32,3620.5,3599.56,3604.94
1549728000,3604.94,3614.04,3589.52,3607.77
1549731600,3607.77,3608.58,3599.01,3601.94
1549735200,3601.94,3608.37,3598.86,3605.86
1549738800,3605.86,3614.29,3604.99,3611.08
1549742400,3611.08,3616.87,3610,3615.9
1549746000,3615.9,3623.96,3612.28,3621.96
1549749600,3621.96,3624.67,3609.3,3620.01
1549753200,3620.01,3629.43,3614.74,3622.62
1549756800,3622.62,3631.99,3614.74,3614.74
1549760400,3614.74,3620.3,3611.47,3617.63
1549764000,3617.63,3623.94,3615.29,3617.79
1549767600,3617.79,3621.93,3612.6,3615.91
1549771200,3615.91,3625.1,3614.7,3619.63
1549774800,3619.63,3623.32,3614,3620.45
1549778400,3620.45,3620.45,3595,3600.12
1549782000,3600.12,3606.48,3576.16,3600.01
1549785600,3600.01,3608,3597.96,3605.9
1549789200,3605.9,3605.99,3597.56,3600
1549792800,3600,3611.22,3600,3610.24
1549796400,3610.24,3614.81,3600,3604.92
1549800000,3604.92,3607.19,3591.43,3592.32
1549803600,3592.32,3600.81,3588,3596.86
1549807200,3596.86,3601,3583.25,3586.54
1549810800,3586.54,3600,3583.27,3596.1
1549814400,3596.1,3621.27,3592.61,3610
1549818000,3610,3615.4,3600.83,3605.62
1549821600,3605.62,3614.61,3602.6,3609
1549825200,3609,3611.61,3600.56,3606.73
1549828800,3606.73,3606.73,3598.19,3602
1549832400,3602,3606.98,3598.89,3605.91
1549836000,3605.91,3627.75,3603.67,3624.12
1549839600,3624.12,3662.43,3615.61,3650.37
1549843200,3650.37,3652.56,3590,3609.23
1549846800,3609.23,3609.23,3593,3602.5
1549850400,3602.5,3608.43,3596.71,3598.03
1549854000,3598.03,3599.8,3590.83,3594.54
1549857600,3594.54,3595.91,3580.01,3595.29
1549861200,3595.29,3595.29,3583.59,3586.93
1549864800,3586.93,3595.82,3585.63,3595.66
1549868400,3595.66,3598.51,3592.7,3597.8
1549872000,3597.8,3597.8,3588.81,3588.83
1549875600,3588.83,3597.42,3584,3594.3
1549879200,3594.3,3602.92,3580.95,3588.83
1549882800,3588.83,3591.35,3580.78,3584
1549886400,3584,3598,3580.85,3594.99
1549890000,3594.99,3614.52,3589.69,3599.41
1549893600,3599.41,3612.03,3594.56,3609
1549897200,3609,3609.42,3589.85,3601.11
1549900800,3601.11,3601.56,3578.7,3593.16
1549904400,3593.16,3596.8,3586.2,3593.54
1549908000,3593.54,3596.93,3588.75,3594.9
1549911600,3594.9,3606.17,3593.36,3602.36
1549915200,3602.36,3607.94,3593.29,3597.98
1549918800,3597.98,3600.1,3586,3593.2
1549922400,3593.2,3598.38,3582.99,3594.7
1549926000,3594.7,3596.66,3586.91,3588.7
1549929600,3588.7,3591.29,3548.28,3565.91
1549933200,3565.91,3575.66,3561.05,3567.9
1549936800,3567.9,3572.06,3560.09,3566.38
1549940400,3566.38,3575.08,3566,3573.44
1549944000,3573.44,3583.46,3571.92,3579.4
1549947600,3579.4,3585.91,3575.89,3579.78
1549951200,3579.78,3581.33,3570.64,3579.54
1549954800,3579.54,3581.33,3569.64,3575.76
1549958400,3575.76,3577.77,3557.18,3567.07
1549962000,3567.07,3570.42,3559.24,3566
1549965600,3566,3571.81,3556.01,3562.36
1549969200,3562.36,3571.8,3562.2,3569
1549972800,3569,3588,3565.08,3579.27
1549976400,3579.27,3594,3571.26,3577.8
1549980000,3577.8,3579.59,3571.51,3575.6
1549983600,3575.6,3580.29,3563,3571.8
1549987200,3571.8,3584.95,3571.7,3576.44
1549990800,3576.44,3588.85,3575,3581.11
1549994400,3581.11,3619.93,3579.08,3597.46
1549998000,3597.46,3606.42,3593.59,3598.7
1550001600,3598.7,3614.34,3598.43,3604.57
1550005200,3604.57,3609.29,3560.18,3577.52
1550008800,3577.52,3586.68,3570.31,3580.25
1550012400,3580.25,3593.43,3578.99,3585.94
1550016000,3585.94,3598,3582.87,3595.96
1550019600,3595.96,3598.01,3589.49,3594.8
1550023200,3594.8,3601.34,3588.7,3598.84
1550026800,3598.84,3601,3592.49,3601
1550030400,3601,3601,3587.61,3593.08
1550034000,3593.08,3605,3591.2,3601.49
1550037600,3601.49,3629.81,3592.68,3597.52
1550041200,3597.52,3597.52,3583.5,3589.59
1550044800,3589.59,3593.37,3576.33,3580.49
1550048400,3580.49,3586.64,3571.2,3580.76
1550052000,3580.76,3587.41,3571.91,3579.28
1550055600,3579.28,3579.28,3562.6,3574.88
1550059200,3574.88,3583.12,3567.69,3580.26
1550062800,3580.26,3585.19,3572.53,3578.3
1550066400,3578.3,3578.94,3570,3571.97
1550070000,3571.97,3575.36,3541,3561.13
1550073600,3561.13,3577.49,3559.4,3574.92
1550077200,3574.92,3578.24,3573.77,3577.36
1550080800,3577.36,3582.53,3572.66,3578.7
1550084400,3578.7,3582.5,3568.6,3572.55
1550088000,3572.55,3577.7,3564.13,3568.31
1550091600,3568.31,3576.56,3566.67,3571.99
1550095200,3571.99,3578,3566.57,3572.54
1550098800,3572.54,3586.53,3570.53,3574.93
1550102400,3574.93,3590.74,3572.9,3582.35
1550106000,3582.35,3587.41,3576.73,3579.7
1550109600,3579.7,3583.31,3570.21,3574.39
1550113200,3574.39,3576.35,3570.7,3570.72
1550116800,3570.72,3587.96,3570.08,3581.98
1550120400,3581.98,3584.6,3567.35,3573.63
1550124000,3573.63,3579.53,3571.89,3575.15
1550127600,3575.15,3575.72,3552.6,3566.72
1550131200,3566.72,3575,3563.35,3566.11
1550134800,3566.11,3572.07,3564.15,3570.4
1550138400,3570.4,3571.56,3551.81,3560.61
1550142000,3560.61,3569.48,3531.01,3554.17
1550145600,3554.17,3562.29,3547.87,3555.72
1550149200,3555.72,3565.87,3555.72,3562.84
1550152800,3562.84,3565.7,3556.87,3561.23
1550156400,3561.23,3572.28,3560.53,3567.66
1550160000,3567.66,3578.75,3564.51,3567.93
1550163600,3567.93,3575.76,3565,3569.7
1550167200,3569.7,3575.53,3569.61,3574.68
1550170800,3574.68,3576.8,3568.83,3572.7
1550174400,3572.7,3573.47,3561.71,3565.08
1550178000,3565.08,3574.87,3555.08,3569.92
1550181600,3569.92,3571.94,3559.66,3562.71
1550185200,3562.71,3563.61,3556.94,3560.46
1550188800,3560.46,3569.42,3557.71,3563.8
1550192400,3563.8,3570.38,3560.51,3570.27
1550196000,3570.27,3570.7,3564.64,3569.82
1550199600,3569.82,3579.37,3569.82,3573.3
1550203200,3573.3,3586.85,3572.24,3580.3
1550206800,3580.3,3582.53,3569.32,3576.02
1550210400,3576.02,3585.09,3573.84,3578.31
1550214000,3578.31,3578.31,3567.77,3576.52
1550217600,3576.52,3581.57,3573.83,3575.6
1550221200,3575.6,3578.9,3568.62,3570.51
1550224800,3570.51,3583.19,3562.59,3580.57
1550228400,3580.57,3599,3569.32,3574.88
1550232000,3574.88,3582.82,3572.09,3582.8
1550235600,3582.8,3586.95,3574.88,3586.85
1550239200,3586.85,3620.53,3544.88,3553.24
1550242800,3553.24,3563.39,3544.94,3556.46
1550246400,3556.46,3561.77,3554.84,3561.77
1550250000,3561.77,3569.59,3558.99,3564.41
1550253600,3564.41,3568.34,3561,3566.76
1550257200,3566.76,3569.76,3562.62,3562.62
1550260800,3562.62,3570.18,3562.38,3565.1
1550264400,3565.1,3569.12,3562.38,3564.21
1550268000,3564.21,3566.14,3556.6,3564.67
1550271600,3564.67,3566.57,3560.71,3566.29
1550275200,3566.29,3573.79,3561.96,3573.6
1550278800,3573.6,3579.12,3570.95,3574.44
1550282400,3574.44,3582.47,3572.4,3578.95
1550286000,3578.95,3592.48,3577.75,3588.97
1550289600,3588.97,3598.56,3580.21,3583.27
1550293200,3583.27,3590.71,3580,3580.63
1550296800,3580.63,3587.77,3576.14,3583.17
1550300400,3583.17,3586.72,3576.71,3583.21
1550304000,3583.21,3592.81,3583.17,3588.01
1550307600,3588.01,3591.56,3580.46,3584.05
1550311200,3584.05,3591,3582.26,3585.81
1550314800,3585.81,3591.05,3583.6,3588.17
1550318400,3588.17,3607.96,3565.16,3586.23
1550322000,3586.23,3604.29,3584.41,3597.41
1550325600,3597.41,3609,3591.58,3598.41
1550329200,3598.41,3603.13,3589.01,3597.1
1550332800,3597.1,3605.66,3586.39,3594.47
1550336400,3594.47,3596.2,3586.7,3592.07
1550340000,3592.07,3594.8,3589.14,3592.51
1550343600,3592.51,3599,3591.22,3594.82
1550347200,3594.82,3598.79,3590.21,3597.69
1550350800,3597.69,3600.36,3590.75,3596
1550354400,3596,3596.92,3585.7,3589.7
1550358000,3589.7,3592.46,3575,3579.92
1550361600,3579.92,3588.41,3570.13,3582.15
1550365200,3582.15,3587.81,3572.35,3586.38
1550368800,3586.38,3588.71,3579.91,3583.62
1550372400,3583.62,3589.07,3583.62,3587.97
1550376000,3587.97,3597.5,3584.13,3595.03
1550379600,3595.03,3598.45,3590.58,3598.45
1550383200,3598.45,3599.84,3588.02,3594.5
1550386800,3594.5,3600.88,3592.62,3597.75
1550390400,3597.75,3602.04,3593.7,3595.91
1550394000,3595.91,3601.24,3594.2,3599.09
1550397600,3599.09,3663.34,3569,3587.67
1550401200,3587.67,3597,3576,3582.49
1550404800,3582.49,3585.39,3560,3563.77
1550408400,3563.77,3572.57,3553.98,3568
1550412000,3568,3576.44,3568,3571.93
1550415600,3571.93,3575.79,3565.71,3566.81
1550419200,3566.81,3576.69,3562,3569.89
1550422800,3569.89,3576.72,3569.8,3575.58
1550426400,3575.58,3577.77,3565.72,3572.56
1550430000,3572.56,3575.86,3564.16,3571.12
1550433600,3571.12,3574.78,3568.4,3572.79
1550437200,3572.79,3606.58,3571.31,3585.41
1550440800,3585.41,3607.1,3585.41,3601
1550444400,3601,3641.33,3600.14,3625.6
1550448000,3625.6,3665.34,3614.82,3657.69
1550451600,3657.69,3713.18,3620.86,3643.37
1550455200,3643.37,3675.49,3640.55,3672.08
1550458800,3672.08,3696.14,3667.31,3684.33
1550462400,3684.33,3693.85,3664.9,3672.98
1550466000,3672.98,3681,3657.27,3680.99
1550469600,3680.99,3699.75,3670.66,3693.77
1550473200,3693.77,3727.19,3686.55,3689.66
1550476800,3689.66,3719.02,3687.17,3695.37
1550480400,3695.37,3713.08,3695,3705.27
1550484000,3705.27,3708.74,3679.7,3687.89
1550487600,3687.89,3723.13,3686.3,3708.3
1550491200,3708.3,3745,3691.8,3732.17
1550494800,3732.17,3816.83,3717.43,3798.76
1550498400,3798.76,3831.55,3783.36,3798.97
1550502000,3798.97,3811.78,3779.95,3803.58
1550505600,3803.58,3916.47,3803.58,3861.34
1550509200,3861.34,3880,3835.85,3868.31
1550512800,3868.31,3896.05,3860.92,3882.45
1550516400,3882.45,3891.18,3864.24,3864.85
1550520000,3864.85,3875,3852.99,3865
1550523600,3865,3877.15,3850.44,3851.98
1550527200,3851.98,3862.91,3829.13,3859.81
1550530800,3859.81,3876.39,3856,3869.8
1550534400,3869.8,3955,3867.63,3922
1550538000,3922,3922.3,3840.08,3864.2
1550541600,3864.2,3875.58,3855.99,3855.99
1550545200,3855.99,3869.84,3855.99,3867.63
1550548800,3867.63,3885.45,3863.24,3876.03
1550552400,3876.03,3884.07,3854.34,3869.94
1550556000,3869.94,3881.94,3866.22,3878.27
1550559600,3878.27,3896.69,3877.06,3889.95
1550563200,3889.95,3896.5,3878.76,3885.91
1550566800,3885.91,3894.99,3854.75,3861.55
1550570400,3861.55,3873.92,3843.61,3873.92
1550574000,3873.92,3878.69,3860.49,3875.29
1550577600,3875.29,3896.96,3873,3891.21
1550581200,3891.21,3974.85,3885.9,3954.06
1550584800,3954.06,4000,3906.84,3933.14
1550588400,3933.14,3970.19,3931.8,3951.74
1550592000,3951.74,3963.49,3935.12,3942.56
1550595600,3942.56,3943.98,3915.01,3937
1550599200,3937,3937.91,3925.01,3927.9
1550602800,3927.9,3953.16,3925,3949.61
1550606400,3949.61,3949.84,3926.03,3930
1550610000,3930,3943.07,3873.05,3890.91
1550613600,3890.91,3918.62,3887.8,3909.44
1550617200,3909.44,3911.54,3882.73,3888.46
1550620800,3888.46,3899.81,3861.49,3883.89
1550624400,3883.89,3895.09,3868,3894.73
1550628000,3894.73,3906.57,3884.88,3899.7
1550631600,3899.7,3910.1,3892.37,3894.31
1550635200,3894.31,3901.34,3884.56,3884.87
1550638800,3884.87,3893.01,3869.72,3884
1550642400,3884,3890.09,3874.66,3883.74
1550646000,3883.74,3905.96,3883.74,3892.91
1550649600,3892.91,3920.96,3884.23,3916.54
1550653200,3916.54,3918.96,3901.5,3912.71
1550656800,3912.71,3947.5,3906.09,3937.97
1550660400,3937.97,3939.77,3918.98,3927.51
1550664000,3927.51,3949.12,3921.61,3949.12
1550667600,3949.12,3967.52,3908.63,3916.12
1550671200,3916.12,3924.22,3906.3,3921.4
1550674800,3921.4,3925.62,3900.56,3908.49
1550678400,3908.49,3928.86,3906.87,3921.06
1550682000,3921.06,3928.43,3910.96,3914.04
1550685600,3914.04,3930.17,3906.17,3924.17
1550689200,3924.17,3925.64,3910,3924.15
1550692800,3924.15,3942.36,3920.83,3933.24
1550696400,3933.24,3942.25,3912.73,3913.99
1550700000,3913.99,3937,3910,3924.81
1550703600,3924.81,3950.42,3921,3936.53
1550707200,3936.53,3940.97,3911.58,3925
1550710800,3925,3927.96,3914.51,3919.01
1550714400,3919.01,3927.04,3915.41,3921.3
1550718000,3921.3,3947.06,3915,3939.92
1550721600,3939.92,3940.93,3926.67,3931.55
1550725200,3931.55,3956.5,3926.53,3949.33
1550728800,3949.33,3989.99,3913.79,3926.03
1550732400,3926.03,3934.02,3921.94,3931.29
1550736000,3931.29,3932.54,3900,3913.68
1550739600,3913.68,3920.97,3882.6,3891.74
1550743200,3891.74,3899.45,3886.43,3898
1550746800,3898,3898.03,3866.25,3893.95
1550750400,3893.95,3899.45,3888.01,3892.33
1550754000,3892.33,3913.12,3885.41,3909.01
1550757600,3909.01,3909.01,3897.89,3899
1550761200,3899,3900.87,3890.27,3896.08
1550764800,3896.08,3896.1,3880.73,3885.66
1550768400,3885.66,3896.95,3884.1,3893.01
1550772000,3893.01,3893.07,3877.39,3880.25
1550775600,3880.25,3891.77,3877.34,3891
1550779200,3891,3899.46,3889.38,3893
1550782800,3893,3903.35,3890.65,3898
1550786400,3898,3898.36,3885.11,3887.42
1550790000,3887.42,3900.4,3885.01,3900.4
1550793600,3900.4,3907.35,3895.37,3898.76
1550797200,3898.76,3910.08,3896.14,3908.15
1550800800,3908.15,3924.1,3908.15,3918.86
1550804400,3918.86,3921.6,3909,3911.1
1550808000,3911.1,3916.97,3909,3915.96
1550811600,3915.96,3924.5,3912,3914.3
1550815200,3914.3,3919,3908,3908
1550818800,3908,3908.18,3882.59,3890.9
1550822400,3890.9,3932.06,3889.77,3928.9
1550826000,3928.9,3933,3916.28,3923.02
1550829600,3923.02,3930.72,3916,3921.59
1550833200,3921.59,3933.02,3916.35,3925.55
1550836800,3925.55,3947.04,3922.2,3929.11
1550840400,3929.11,3957,3929.11,3945.1
1550844000,3945.1,3952.98,3930.52,3945.43
1550847600,3945.43,3947.17,3915.09,3929.34
1550851200,3929.34,3940.9,3926.08,3928.1
1550854800,3928.1,3940.89,3920.12,3940.78
1550858400,3940.78,3944.9,3935.16,3940.69
1550862000,3940.69,3948.06,3930,3940.97
1550865600,3940.97,3942.95,3927.26,3931.13
1550869200,3931.13,3945,3925.96,3940.9
1550872800,3940.9,3948.71,3937.84,3944.01
1550876400,3944.01,3952.79,3937.98,3939.82
1550880000,3939.82,3940.31,3930.23,3934.83
1550883600,3934.83,3948.05,3933.09,3946.41
1550887200,3946.41,3946.64,3935.35,3939.35
1550890800,3939.35,3942.53,3932.48,3940.5
1550894400,3940.5,3940.5,3919.39,3926.55
1550898000,3926.55,3931.01,3912.65,3928.44
1550901600,3928.44,3931.05,3922.83,3928.23
1550905200,3928.23,3931.47,3922.77,3927.64
1550908800,3927.64,3928.71,3905.63,3921.51
1550912400,3921.51,3934.92,3910.34,3933.93
1550916000,3933.93,3938.21,3929.52,3936.94
1550919600,3936.94,3946.31,3932.16,3933.22
1550923200,3933.22,3939.04,3927.43,3936.78
1550926800,3936.78,3937.66,3927.03,3930.49
1550930400,3930.49,3934.39,3926.22,3933.31
1550934000,3933.31,3933.5,3910.75,3922.31
1550937600,3922.31,3980,3921.43,3954.13
1550941200,3954.13,4092.85,3920,4090
1550944800,4090,4137,4077.18,4092.39
1550948400,4092.39,4129.92,4092.39,4096.23
1550952000,4096.23,4157.87,4095.54,4142.23
1550955600,4142.23,4142.23,4105,4106.49
1550959200,4106.49,4122.9,4098,4116.18
1550962800,4116.18,4117.23,4100,4113.53
1550966400,4113.53,4131.84,4109.94,4126.61
1550970000,4126.61,4133.33,4117.99,4127.67
1550973600,4127.67,4165.79,4125.58,4152.46
1550977200,4152.46,4190,4141.68,4162.33
1550980800,4162.33,4168,4144,4152.95
1550984400,4152.95,4161.42,4147,4159.89
1550988000,4159.89,4169.08,4153.26,4159.98
1550991600,4159.98,4162.59,4147.48,4159.08
1550995200,4159.08,4160.81,4120.14,4130
1550998800,4130,4153.74,4121.09,4134.46
1551002400,4134.46,4140.57,4127.62,4135.31
1551006000,4135.31,4141.49,4125.57,4131.61
1551009600,4131.61,4133.83,4088.65,4108.76
1551013200,4108.76,4122.19,4054.31,4077.88
1551016800,4077.88,4086.73,3714.42,3791
1551020400,3791,3820,3770.13,3778.27
1551024000,3778.27,3784,3715,3757.42
1551027600,3757.42,3782.87,3748.62,3762.77
1551031200,3762.77,3789,3752.34,3777.65
1551034800,3777.65,3780.8,3766.11,3772.19
1551038400,3772.19,3786.79,3769.18,3783.3
1551042000,3783.3,3805.34,3778.28,3780.67
1551045600,3780.67,3784.15,3738,3757.26
1551049200,3757.26,3778,3725.13,3730.68
1551052800,3730.68,3763.91,3730.68,3759.24
1551056400,3759.24,3771.27,3754.38,3760.18
1551060000,3760.18,3773.35,3757.3,3773.33
1551063600,3773.33,3787,3765.36,3779.71
1551067200,3779.71,3789.42,3770.8,3783.43
1551070800,3783.43,3784.47,3751.98,3781.55
1551074400,3781.55,3789.45,3775.17,3776.58
1551078000,3776.58,3779.89,3754.37,3756.35
1551081600,3756.35,3775.99,3755.5,3775.23
1551085200,3775.23,3782.06,3769.38,3774.84
1551088800,3774.84,3789.57,3745.75,3777.62
1551092400,3777.62,3790.9,3774.38,3778.36
1551096000,3778.36,3800.93,3775.9,3785.17
1551099600,3785.17,3794.01,3780.2,3790.63
1551103200,3790.63,3791.47,3762.72,3776.8
1551106800,3776.8,3793.88,3776.8,3791.64
1551110400,3791.64,3836.28,3784.9,3832.51
1551114000,3832.51,3837.39,3810.36,3820.72
1551117600,3820.72,3861.81,3818.02,3857.2
1551121200,3857.2,3860.94,3840,3845.53
1551124800,3845.53,3851.57,3801,3830
1551128400,3830,3832.2,3802.6,3802.6
1551132000,3802.6,3829.99,3801.93,3820.87
1551135600,3820.87,3830,3814.38,3820.71
1551139200,3820.71,3821.29,3811.13,3820.72
1551142800,3820.72,3821.74,3814.87,3819.6
1551146400,3819.6,3827.08,3814.49,3822.59
1551150000,3822.59,3830,3819.26,3824.74
1551153600,3824.74,3825.25,3811,3813.02
1551157200,3813.02,3816.12,3760.09,3796.71
1551160800,3796.71,3799.88,3764.55,3777.19
1551164400,3777.19,3788.67,3770.53,3788.17
1551168000,3788.17,3792.29,3781.37,3790.47
1551171600,3790.47,3792.93,3767.31,3789.11
1551175200,3789.11,3809.36,3789.11,3798.31
1551178800,3798.31,3802,3785.33,3788.83
1551182400,3788.83,3795.25,3783.35,3789.08
1551186000,3789.08,3792.87,3773.17,3791.75
1551189600,3791.75,3818.63,3781.73,3811.18
1551193200,3811.18,3818.74,3802.39,3807
1551196800,3807,3808.48,3789.99,3793.03
1551200400,3793.03,3805.65,3783,3801.04
1551204000,3801.04,3812.05,3787.58,3792.86
1551207600,3792.86,3813.72,3789.52,3798.92
1551211200,3798.92,3806.91,3793.02,3794.51
1551214800,3794.51,3801.69,3784.36,3789.41
1551218400,3789.41,3801.27,3782.77,3796.36
1551222000,3796.36,3800.12,3791.68,3795.06
1551225600,3795.06,3795.69,3774,3786.41
1551229200,3786.41,3788.58,3779.31,3781.79
1551232800,3781.79,3809.58,3781.79,3800.73
1551236400,3800.73,3805.71,3796.51,3800.48
1551240000,3800.48,3808.9,3799.46,3801.14
1551243600,3801.14,3808.22,3799.33,3804.82
1551247200,3804.82,3804.82,3793.98,3797.54
1551250800,3797.54,3812.28,3793.6,3811.4
1551254400,3811.4,3817.24,3805.48,3807.33
1551258000,3807.33,3812.22,3806.57,3809.37
1551261600,3809.37,3815.5,3804.49,3806.41
1551265200,3806.41,3814.74,3805,3813.92
1551268800,3813.92,3820.92,3806.32,3809.77
1551272400,3809.77,3822.85,3809.2,3811.11
1551276000,3811.11,3812.53,3780,3803.31
1551279600,3803.31,3803.87,3790.74,3798.3
1551283200,3798.3,3804.89,3792.09,3799.91
1551286800,3799.91,3806.25,3798.83,3804
1551290400,3804,3805.77,3793.58,3796.85
1551294000,3796.85,3804.07,3794.89,3802.1
1551297600,3802.1,3804.05,3658.19,3725.52
1551301200,3725.52,3749.16,3710,3748.91
1551304800,3748.91,3777,3737.3,3774.73
1551308400,3774.73,3812.88,3774.73,3798.47
1551312000,3798.47,3807.78,3790.87,3806.19
1551315600,3806.19,3818.08,3804.74,3813.9
1551319200,3813.9,3815,3800.18,3803.67
1551322800,3803.67,3805.01,3798.64,3801.96
1551326400,3801.96,3808.51,3800.29,3807
1551330000,3807,3814.28,3806.36,3810.65
1551333600,3810.65,3810.65,3802.02,3803.87
1551337200,3803.87,3805.41,3798,3804.29
1551340800,3804.29,3839.31,3804.29,3824.75
1551344400,3824.75,3831.36,3815.78,3825.37
1551348000,3825.37,3825.37,3811.85,3818.16
1551351600,3818.16,3826,3815.33,3822.05
1551355200,3822.05,3826.96,3811.74,3819.97
1551358800,3819.97,3819.97,3812.66,3817.6
1551362400,3817.6,3826,3815,3821.6
1551366000,3821.6,3897.62,3755,3840.61
1551369600,3840.61,3859.13,3802.48,3818.82
1551373200,3818.82,3818.82,3781.99,3799.98
1551376800,3799.98,3819.57,3785.08,3815.17
1551380400,3815.17,3820.08,3792.76,3807.09
1551384000,3807.09,3810,3790,3801.71
1551387600,3801.71,3808.59,3798.45,3798.45
1551391200,3798.45,3802.43,3783.62,3792.83
1551394800,3792.83,3800.99,3787.31,3791.36
1551398400,3791.36,3804.62,3789.94,3794.14
1551402000,3794.14,3804.78,3791.87,3802.63
1551405600,3802.63,3804,3796.24,3801.18
1551409200,3801.18,3807.61,3799.49,3803.05
1551412800,3803.05,3804.02,3798.71,3800.86
1551416400,3800.86,3804.1,3797,3800.43
1551420000,3800.43,3802.67,3798.43,3799.76
1551423600,3799.76,3809.86,3790,3809.64
1551427200,3809.64,3811.4,3802.69,3810.21
1551430800,3810.21,3827.02,3808.83,3811.1
1551434400,3811.1,3817.23,3807.88,3813.61
1551438000,3813.61,3817,3806.45,3810
1551441600,3810,3811.6,3805.64,3809.14
1551445200,3809.14,3818.77,3801.98,3818.36
1551448800,3818.36,3819.87,3810.22,3819.87
1551452400,3819.87,3821.98,3812.22,3813.32
1551456000,3813.32,3835.85,3813.26,3827.52
1551459600,3827.52,3845.3,3827.52,3834.35
1551463200,3834.35,3838.21,3822.53,3834.34
1551466800,3834.34,3836.7,3826.71,3828.65
1551470400,3828.65,3833.42,3825,3827.87
1551474000,3827.87,3833.29,3825.19,3827.15
1551477600,3827.15,3839.89,3789.5,3814.52
1551481200,3814.52,3821.59,3802,3807.05
1551484800,3807.05,3815.4,3800.29,3810.67
1551488400,3810.67,3815.52,3805.67,3815.52
1551492000,3815.52,3817.04,3811.52,3813.11
1551495600,3813.11,3818.31,3811.46,3814.8
1551499200,3814.8,3814.8,3790.43,3803.94
1551502800,3803.94,3809.11,3796.13,3802.47
1551506400,3802.47,3806.06,3800,3802.99
1551510000,3802.99,3802.99,3781,3792
1551513600,3792,3805.14,3760,3797.56
1551517200,3797.56,3802.06,3791,3795.26
1551520800,3795.26,3804.3,3790,3799.99
1551524400,3799.99,3818.26,3799.99,3808.69
1551528000,3808.69,3814.14,3804,3809.08
1551531600,3809.08,3818.75,3807.41,3810.73
1551535200,3810.73,3813.28,3803.84,3806.65
1551538800,3806.65,3815.64,3799.19,3801.03
1551542400,3801.03,3810.12,3790.23,3802.14
1551546000,3802.14,3809.03,3792.55,3793.22
1551549600,3793.22,3804.35,3792.35,3803.95
1551553200,3803.95,3809.14,3798.75,3808.27
1551556800,3808.27,3809.78,3797.69,3802.91
1551560400,3802.91,3810.01,3800.13,3809.61
1551564000,3809.61,3816.06,3800.09,3813.48
1551567600,3813.48,3815.24,3806.23,3810.46
1551571200,3810.46,3818.34,3804.3,3811.49
1551574800,3810.15,3822.39,3808.5,3811.61
1551578400,3812.39,3814.02,3801.3,3808.88
1551582000,3808.88,3811.73,3802.43,3807.3
1551585600,3808.11,3815.46,3808.11,3809.09
1551589200,3809.09,3809.09,3803.94,3808.15
1551592800,3807.69,3811.36,3806.64,3809.72
1551596400,3809.57,3810.62,3806,3807.78
1551600000,3808.4,3812.08,3790.34,3804.4
1551603600,3803.85,3812.9,3800.73,3806.88
1551607200,3806.88,3811.41,3802.92,3808
1551610800,3808,3815,3804.04,3805.89
1551614400,3805.89,3808.11,3802.77,3807.09
1551618000,3807.77,3813.91,3774.38,3809.8
1551621600,3813.39,3813.39,3797.03,3801.43
1551625200,3799.83,3801.43,3782.61,3787.63
1551628800,3783.48,3796.68,3772.48,3791.84
1551632400,3789.77,3793.16,3786.6,3790.07
1551636000,3790.06,3794.88,3786.8,3791.06
1551639600,3790.04,3792.9,3784.83,3789.07
1551643200,3789.07,3794.14,3789.07,3793.4
1551646800,3793.4,3793.4,3785.01,3790.58
1551650400,3789.39,3791.22,3777.8,3781.1
1551654000,3783.3,3789.69,3756,3789.52
1551657600,3789.7,3806.9,3786.85,3804.4
1551661200,3804.45,3805.4,3796.55,3801.52
1551664800,3802.53,3802.71,3787.04,3788.74
1551668400,3787.38,3787.81,3770,3781.12
1551672000,3779.6,3780.61,3726,3748.68
1551675600,3746.95,3747.58,3687,3720.08
